MeetingID|GroupName|Address|Area|State|PostCode|Day_Time|Contact|PartialMatch|FormattedAddress|Exact_Lat|Exact_Lng
"967"|"Freedom Group"|"Infant Jesus Church School, Compound Neelasandra"|"Bangalore"|"Karnataka"|"560047"|"Mon 7.00 pm (Kannd/Tamil)"|"09901035764"|"true"|"Infant Jesus Church Road, Viveka Nagar post, Bengaluru, Karnataka 560047, India"|"12.953673300"|"77.618767700"
"968"|"Gift Of Sobriety Group"|"Fatima Church, Near Gangamma Circle, Jalahalli"|"Bangalore"|"Karnataka"|"560002"|"Mon/Thu 7.00 pm (Kannd/Tamil)"|"09901967603"|"true"|"S M Road, Kammagondahalli, Jalahalli, Bengaluru, Karnataka 560015, India"|"13.055355100"|"77.541435300"
"969"|"God'S Will Group"|"Holy Church, (Opp Bata Showroom), Rajarajeshwari Nagar"|"Bangalore"|"Karnataka"|"560098"|"Wed/Fri 7.00 pm (Kannd/Tamil)"|"09731967288"|"true"|"RR Nagr,, Near.Rajarajeswari Harch,, Opp. Vasan Eye Care,, 3rd Stage,, Rajarajeswari Nagar,, Bengaluru, Karnataka 560098, India"|"12.915550000"|"77.513470000"
"970"|"Good Day Group"|"Stracey Memorial School, St. Marks Road, Koshy"|"Bangalore"|"Karnataka"|"560025"|"Mon/Thu 7.00 pm (English)"|"07204753958"|"true"|"52, Saint Marks Road, Saint Marks Road, Bengaluru, Karnataka 560001, India"|"12.974825700"|"77.601757000"
"971"|"Gratitude Group"|"Stracey Memorial School, St. Marks Road, Opp. Koshy"|"Bangalore"|"Karnataka"|"560025"|"Sun 11.00 am"|"09845587507"|"true"|"52, Saint Marks Road, Saint Marks Road, Bengaluru, Karnataka 560001, India"|"12.974825700"|"77.601757000"
"972"|"Hombelaku Group"|"Hombegowda Body"|"Bangalore"|"Karnataka"|"560068"|"Wed/Fri 7.00 pm (Kannd/Tamil)"|"09845059224"|"true"|"S No 543/2,Above HDFC And Canara Bank ATM, Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka 560068, India"|"12.902713900"|"77.624212500"
"973"|"Hope Group"|"St. Joseph"|"Bangalore"|"Karnataka"|"-"|"Tue/Sat 7.00 pm (English)"|"09740796354"|"true"|"36, Lal Bagh Main Road, Shanti Nagar, Bengaluru, Karnataka 560027, India"|"12.962527500"|"77.596047000"
"974"|"Hosabelaku Group"|"Ambedkar Samudhaya Bhavan, Near Post Office, K.R. Puram"|"Bangalore"|"Karnataka"|"560036"|"Tue/Fri 7.00 pm and Sun 11.00 am (Kannd/Tamil)"|"09986633425"|"true"|"Raj Bhavan Rd, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India"|"12.981220100"|"77.595069300"
"975"|"Jeevitham Group"|"Good Shephered Church, Opp. MEG Murphy Gate, Murphy Town Ulsoor"|"Bangalore"|"Karnataka"|"560008"|"Tue/Fri 6.30 pm (Kannd/Tamil)"|"09741912100"|"true"|"Tamarai Kannan Road, Murphy Town, Ulsoor, Bengaluru, Karnataka 560008, India"|"12.981427300"|"77.628422600"
"976"|"Joy Of Living Group"|"Resurrection School, Ist Cross, Ist Stage Indranagar"|"Bangalore"|"Karnataka"|"560008"|"Tue/Fri 7.00 pm (English)"|"09449043533"|"true"|"1st Cross Rd, Michealpalya 1st Stage, H Colony, Indiranagar, Bengaluru, Karnataka 560038, India"|"12.981858600"|"77.644395100"
"977"|"Krishnagiri Group"|"I.E.L.C School, TB Road, Krishnagiri"|"Bangalore"|"Karnataka"|"560102"|"Mon 7.00 pm (Tamil)"|"09965246256"|"true"|"I.E.L.C School, TB Road, Krishnagiri, Bangalore, Karnataka - 560102"|"12.971599000"|"77.594563000"
"978"|"Krupe Group"|"Govt. High School, Uttarahalli Bus Stand, Uttarahalli"|"Bangalore"|"Karnataka"|"560078"|"Tue/Sat 7.00 pm (Kannd/Tamil)"|"09342507940"|"true"|"Subramanyapura Main Rd, Friends Colony, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India"|"12.905124900"|"77.543404300"
"979"|"Learn To Listen Group"|"St. Peter"|"Bangalore"|"Karnataka"|"560035"|"Mon/Wed/Fri 6.30 pm (Kannd)"|"09986141658"|"true"|"St. Peter's School, Sarjapur Main Rd, Kaikondrahalli, Bengaluru, Karnataka 560035, India"|"12.914823000"|"77.679112900"
"980"|"Living Sober Group"|"Ascension Church, D"|"Bangalore"|"Karnataka"|"560021"|"Tue/Thu/Sat 7.00 pm (Kannd/Tamil)"|"09620521889"|"true"|"D'Costa Layout, Maruthi Sevanagar, Bengaluru, Karnataka 560084, India"|"13.002498300"|"77.625760100"
"981"|"Lotus Group"|"St.Vincent Palloti Church, Banaswadi"|"Bangalore"|"Karnataka"|"560043"|"Wed/Fri 7.00 pm (Kannd/Tamil)"|"09535225601"|"true"|"6th Main Road, Banswadi, Bengaluru, Karnataka, India"|"13.012470300"|"77.650125600"
"982"|"Miracle Group"|"Holy Family Church, Rammurthy Nagar"|"Bangalore"|"Karnataka"|"560016"|"Mon/Thu 7.00 pm (Kannd/Tamil)"|"09972625807"|"true"|"Manjunatha Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India"|"13.011945900"|"77.679526200"
"983"|"Moksha Group"|"Nammoora Primary School, Vijayanagar White Field"|"Bangalore"|"Karnataka"|"560040"|"Fri 7.00 pm (Kannd/Tamil)"|"09035483285"|"true"|"21st Main, Vijaya Nagar, Bengaluru, Karnataka 560040, India"|"12.968068000"|"77.534389000"
"984"|"Mukthi Group"|"Command Hospital, Psychiatric Ward, Old Airport Road"|"Bangalore"|"Karnataka"|"560037"|"Sat 5.00 pm (Hindi)"|"09916966195"|"true"|"Cambridge Layout, Jogupalya, Bengaluru, Karnataka 560007, India"|"12.963321100"|"77.628820900"
"985"|"Nava Jyothi (Women"|"Corporation Nursery School, Behind Sanje Vani Queens Road"|"Bangalore"|"Karnataka"|"560051"|"Sun 5.00 pm (Kannd/Tamil)"|"08494939107"|"true"|"Honey House, # 11/2, Next To-Sanjayvani, Queens Rd, Vasanth Nagar, Bengaluru, Karnataka 560052, India"|"12.987967000"|"77.598700000"
"986"|"Navajeevana Group"|"Corporation Nursery School, Behind Sanjevani Queen"|"Bangalore"|"Karnataka"|"560051"|"Wed 7.00 pm and Sun 10.00 am (Kannd/Tamil)"|"08553232350"|"true"|"Corporation Nursery School, Behind Sanjevani Queen, Bangalore, Karnataka - 560051"|"12.984310000"|"77.597298000"
"987"|"Navayuga Group"|"GGMS School, Govt. Higher Girls School, Channabasavaiah Circle, Kanakpura"|"Bangalore"|"Karnataka"|"560004"|"Mon 11.00 am"|"09448733474"|"true"|"GGMS School, Govt. Higher Girls School, Channabasavaiah Circle, Kanakpura , Bangalore, Karnataka - 560004"|"12.942785000"|"77.577926000"
"988"|"New Flower Group"|"Urdu School, Backside Gate, Opp. Andhra Samiti, Hosur"|"Bangalore"|"Karnataka"|"560081"|"Tue/Thu/Sat/Sun 7.00 pm (Kannd/Tamil)"|"09965246256"|"true"|"Urdu School, Backside Gate, Opp. Andhra Samiti, Hosur , Bangalore, Karnataka - 560081"|"14.652502000"|"75.103454000"
"989"|"New Life Group"|"PUP School, Avalapalli Main Road, Basthi Hosur"|"Bangalore"|"Karnataka"|"-"|"Wed/Sun 7.00 pm (Tamil)"|"09003666211"|"true"|"PUP School, Avalapalli Main Road, Basthi Hosur, Bangalore, Karnataka - -"|"12.971598700"|"75.103454000"
"990"|"New Way Group"|"Darshina Matha Church, Gautham Pura, Ulsoor"|"Bangalore"|"Karnataka"|"560008"|"Mon/Thu/Sat 7.00 pm (Kannd/Tamil)"|"09741762035"|"true"|"Darshina Matha Church, Gautham Pura, Ulsoor , Bangalore, Karnataka - 560008"|"15.317277000"|"75.713888000"
"991"|"Parivarthana Group"|"St. John Baptist Church, Vijayanagara Water Tank"|"Bangalore"|"Karnataka"|"560040"|"Tue/Fri 7.30 pm (Kannd)"|"09008351258"|"true"|"95, 20th Cross, 8th Main Rd, CHBS Layout, Vijaynagar, Bengaluru, Karnataka 560040, India"|"12.973716300"|"77.536700300"
"992"|"Phoenix Group"|"Lokhande Hospital, 902 3rd, A Cross, 9th Main, Ist Block, Kalyan Nagar"|"Bangalore"|"Karnataka"|"560043"|"Wed/Thu 7.00 pm (English)"|"09663354658"|"true"|"No.3AC 902, 3A cross, 9A main, Kalyan Nagar I block, Bengaluru, Karnataka 560043, India"|"13.018575400"|"77.647957100"
"993"|"Pokkisham Group"|"Corporation Sports Club, 4th Square, Austin Town"|"Bangalore"|"Karnataka"|"560047"|"Mon/Tue/Thu/Sat 7.00 pm (Kannd/Tamil)"|"09620369193"|"true"|"Corporation Sports Club, 4th Square, Austin Town, Bangalore, Karnataka - 560047"|"12.971599000"|"77.594563000"
"994"|"Priya Kothanur Group"|"Siddhartha High School, Hennur Bagalur Main Road, Kothanur"|"Bangalore"|"Karnataka"|"560077"|"Tue/Sat 7.00 pm (Kannd/Tamil)"|"09379862288"|"true"|"6/1A, 6/2 Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road (New, International Airport Link Road), Bengaluru, Karnataka 560077, India"|"13.062681000"|"77.652152000"
"995"|"Safety Net Group"|"Anepalaya Main Road, Ganesha Temple, Anepalaya"|"Bangalore"|"Karnataka"|"560030"|"Tue/Sat 7.00 pm (Kannd/Tamil)"|"08105854362"|"true"|"No.2, Main Road, Masjid St, Gajendranagar, Anepalya, Neelasandra, Bengaluru, Karnataka 560037, India"|"12.951733300"|"77.610138200"
"996"|"Sahana Group"|"PVP School, Mallathahalli Gnanabharathi Post"|"Bangalore"|"Karnataka"|"560027"|"Tue/Sun 7.00 pm (Kannd)"|"09880542562"|"true"|"PVP School, Mallathahalli Gnanabharathi Post , Bangalore, Karnataka - 560027"|"12.950341000"|"77.611367000"
"997"|"Samarthanam Group"|"Corporation Sports Club, 4th Square, Austin Town"|"Bangalore"|"Karnataka"|"560047"|"Mon/Wed/Fri 7.00 pm (Kannd/Tamil)"|"09972057953"|"true"|"Corporation Sports Club, 4th Square, Austin Town , Bangalore, Karnataka - 560047"|"15.317291200"|"75.713902100"
"998"|"Sarvodaya Group"|"4/19, 7th Main, M.V.Garden, Ulsoor"|"Bangalore"|"Karnataka"|"560008"|"Mon to Sat 7.00 pm (Kannd/Tamil)"|"09964908333"|"true"|"4, 7th Main Rd, Mahadeshwara Nagar, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076, India"|"12.908453400"|"77.606396300"
"999"|"Seed Of Hope Group"|"St. Antony"|"Bangalore"|"Karnataka"|"562149"|"Tue/Thu/Sun 7.00 pm (Kannd/Tamil)"|"09845303414"|"true"|"St Antony Rd, Anagalapura, Bengaluru, Karnataka 562149, India"|"13.066454000"|"77.687035400"
"1000"|"Serenity Group"|"St. Joseph"|"Bangalore"|"Karnataka"|"560083"|"Wed/Fri 6.30 pm (English])"|"09972055444"|"true"|"Near AMC Engineering College B.G. Road, Bengaluru, 560083, India"|"12.826670000"|"77.554933400"
"1001"|"Summanahalli Group"|"Leprosy and Rehabilitation Centre, Kamakshipalaya"|"Bangalore"|"Karnataka"|"560079"|"Sun 11.00 am"|"08197295261"|"true"|"Vishwaneedam Post, Magadi Road, Vishwaneedam Post, Bengaluru, Karnataka 560091, India"|"12.984463000"|"77.517840000"
"1002"|"Sunday Meeting Group"|"PUP School, Opp. Leyland Zuzuwadi, Near Attibele Hosur"|"Bangalore"|"Karnataka"|"562107"|"Sun 11.30 am"|"09735565659"|"true"|"PUP School, Opp. Leyland Zuzuwadi, Near Attibele Hosur , Bangalore, Karnataka - 562107"|"12.780712000"|"77.770956000"
"1003"|"Surrender Group"|"Chandra High School, Prakash Nagar, Rajajinagar"|"Bangalore"|"Karnataka"|"560010"|"Sun 10.00 am"|"09743019942"|"true"|"Udayam Nagar, Rajaji Nagar, Bengaluru, Karnataka 560021, India"|"12.988590600"|"77.559669200"
"1004"|"Udhayam Group"|"14th Cross Road, BBMP Health Centre, New Bagalur Layout, Lingarajapuram"|"Bangalore"|"Karnataka"|"560084"|"Mon/Tue/Fri/Sat 7.00 pm"|"08880406370"|"true"|"14th Cross Road, BBMP Health Centre, New Bagalur Layout, Lingarajapuram , Bangalore, Karnataka - 560084"|"13.008365000"|"77.630638000"
"1005"|"Ullas Group"|"St. Charles School, Opp. Sathya Hospital, Near Kamanahalli Church"|"Bangalore"|"Karnataka"|"560043"|"Sun 10.00 am (Kannd/Tamil)"|"09986637623"|"true"|"560043, Sena Vihar, Kammanahalli, Bengaluru, Karnataka 560043, India"|"13.018095500"|"77.637185000"
"1006"|"Vidudhalai Group"|"Anganwadi, 3rd Cross, Near Ambedkar Statue, CKC Garden"|"Bangalore"|"Karnataka"|"560027"|"Mon/Thu/Sat 7.00 pm (Kannd/Tamil)"|"09739808739"|"true"|"Anganwadi, 3rd Cross, Near Ambedkar Statue, CKC Garden , Bangalore, Karnataka - 560027"|"12.960935000"|"77.591604000"
"1007"|"Vimukthi Group"|"Samudaya Bhavan, Kuvempu Nagar, Jalahalli (East)"|"Bangalore"|"Karnataka"|"560014"|"Wed/Sun 7.00 pm (Kannd/Tamil)"|"09886420959"|"true"|"Rajaji Nagar, Bengaluru, Karnataka 560010, India"|"12.993550800"|"77.552452500"
"1008"|"Vishwas Group"|"St. John The Baptist Church, Vijayanagar Water Tank"|"Bangalore"|"Karnataka"|"560040"|"Wed 7.30 pm (Kannd)"|"09740756185"|"true"|"95, 20th Cross, 8th Main Rd, CHBS Layout, Vijaynagar, Bengaluru, Karnataka 560040, India"|"12.973716300"|"77.536700300"
"1009"|"White Field Group"|"Memorial Church, Inner Circle, White Field"|"Bangalore"|"Karnataka"|"560066"|"Wed 7.00 pm (English)"|"09035483285"|"true"|"Inner Circle, Opposite to Reliance Fresh, Whitefield Main Road, Whitefield, Bengaluru, Karnataka 560066, India"|"12.971124300"|"77.749831700"
"1010"|"Wisdom Group"|"Sacred Heart Degree College, Jeevan Bheema Nagar"|"Bangalore"|"Karnataka"|"560075"|"Wed/Sun 6.30 pm (Kannd/Tamil)"|"08050594611"|"true"|"9th Cross Rd, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India"|"12.964694900"|"77.661263200"
"1011"|"Women In Recovery Group"|"Stracey Memorial School, St. Marks Road, Opp. Koshy"|"Bangalore"|"Karnataka"|"560001"|"Mon 7.00 pm (English)"|"09880342006"|"true"|"52, Saint Marks Road, Saint Marks Road, Bengaluru, Karnataka 560001, India"|"12.974825700"|"77.601757000"
"1012"|"Revel In Wisdom Group."|"St. Paul's High School, Camp"|"Belgaum"|"Karnataka"|"590 001"|"Sat/Sun 7.00 pm (Eng-Hindi-Kannada-Marathi)"|"09482648533"|"true"|"E W Fernandes Road, Belagavi, Karnataka 590009, India"|"15.853974400"|"74.503078000"
"1013"|"Bijapur Group"|"Santa Ammanavara Church, Gandhi Chowk, Nr Police Station, Bijapur"|"Bjiapura"|"Karnataka"|"586101"|"Sun 5.00 pm"|"09740957982"|"true"|"Gandhi Chowk,Bijapur, Godbole Mala, Vijayapura, Karnataka 586101, India"|"16.829164400"|"75.714361700"
"1014"|"A.A. Group"|"AMR Girls High School, Birur"|"Chikmangalure Kadur"|"Karnataka"|"577116"|"Thu 6.00 pm"|"09483497766"|"true"|"AMR Girls High School, Birur, Chikmangalure Kadur, Karnataka - 577116"|"13.596803000"|"75.972449000"
"1015"|"A.A. Group"|"Farmers Forum, Near Court Soppugudde, Thirghahalli"|"Chikmangalure Kadur"|"Karnataka"|"577432"|"Mon/Wed/Sat 6.00 pm"|"09480242284"|"true"|"Farmers Forum, Near Court Soppugudde, Thirghahalli, Chikmangalure Kadur, Karnataka - 577432"|"15.317279000"|"75.713889900"
"1016"|"A.A. Group"|"Govt. Employees Samudaya Bhavan, Hosadurga"|"Chikmangalure Kadur"|"Karnataka"|"577527"|"Thu 6.00 pm"|"09964384046"|"true"|"Govt. Employees Samudaya Bhavan, Hosadurga, Chikmangalure Kadur, Karnataka - 577527"|"13.798526000"|"76.285057000"
"1017"|"A.A. Group"|"Govt HP School, Ajadpark Chikmagalur"|"Chikmangalure Kadur"|"Karnataka"|"577101"|"Wed 6.00 pm"|"09743698260"|"true"|"Govt HP School, Ajadpark Chikmagalur, Chikmangalure Kadur, Karnataka - 577101"|"13.315258000"|"75.775402000"
"1018"|"A.A. Group"|"Govt HP School, Antarangatte"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Tue 6.00 pm"|"09743698260"|"true"|"Govt HP School, Antarangatte, Chikmangalure Kadur, Karnataka - 577548"|"15.317277000"|"75.713888000"
"1019"|"A.A. Group"|"Govt HP School, Chowahiriyuru"|"Chikmangalure Kadur"|"Karnataka"|"577180"|"Sat 11.00 am"|"09731926418"|"true"|"Govt HP School, Chowahiriyuru, Chikmangalure Kadur, Karnataka - 577180"|"15.317277000"|"75.713888000"
"1020"|"A.A. Group"|"Govt HP School, Kote Kadur"|"Chikmangalure Kadur"|"Karnataka"|"577101"|"Thu 6.00 pm"|"09844186394"|"true"|"Govt HP School, Kote Kadur, Chikmangalure Kadur, Karnataka - 577101"|"13.553348000"|"76.011118000"
"1021"|"A.A. Group"|"Govt HP School, Sevanagar Keresanthe"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Mon 6.30 pm"|"09731651195"|"true"|"Govt HP School, Sevanagar Keresanthe, Chikmangalure Kadur, Karnataka - 577548"|"15.317277000"|"75.713888000"
"1022"|"A.A. Group"|"Govt HP School, Vaderhalli Tandya"|"Chikmangalure Kadur"|"Karnataka"|"562110"|"Sun 6.00 pm"|"09480119070"|"true"|"Govt HP School, Vaderhalli Tandya, Chikmangalure Kadur, Karnataka - 562110"|"15.317280100"|"75.713891000"
"1023"|"A.A. Group"|"Govt HP School, Venkateshwara Nagar Kadur"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Sun 6.00 pm"|"09663137544"|"true"|"Govt HP School, Venkateshwara Nagar Kadur, Chikmangalure Kadur, Karnataka - 577548"|"13.553348000"|"76.011118000"
"1024"|"A.A. Group"|"Kalasa JEM School"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Sun 10.30 am"|"09481218999"|"true"|"Kalasa JEM School, Chikmangalure Kadur, Karnataka - 577548"|"13.233427000"|"75.354882000"
"1025"|"A.A. Group"|"KLV School, Chowltry Street Kadur"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Tue 6.00 pm"|"09964809404"|"true"|"KLV School, Chowltry Street Kadur, Chikmangalure Kadur, Karnataka - 577548"|"13.553348000"|"76.011118000"
"1026"|"A.A. Group"|"Premajyothi Convent Kadur"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Sat 6.00 pm"|"09964774250"|"true"|"Premajyothi Convent Kadur, Chikmangalure Kadur, Karnataka - 577548"|"15.317277000"|"75.713888000"
"1027"|"A.A. Group"|"Saint Joseph Convent Cathedra Church, Chikamagalur"|"Chikmangalur Kadur"|"Karnataka"|"577102"|"Sun 11.00 am"|"09741146438"|"true"|"Saint Joseph Convent Cathedra Church, Chikamagalur, Chikmangalur Kadur, Karnataka - 577102"|"15.317283500"|"75.713894400"
"1028"|"A.A. Group"|"Samudaya Bhavan Kelabaga Balahole"|"Chikmangalure Kadur"|"Karnataka"|"577179"|"Wed 5.30 pm"|"09481971640"|"true"|"Samudaya Bhavan Kelabaga Balahole, Chikmangalure Kadur, Karnataka - 577179"|"15.317277000"|"75.713888000"
"1029"|"A.A. Group"|"Samudaya Bhavana Padilu Balehole"|"Chikmangalure Kadur"|"Karnataka"|"577179"|"Mon 5.30 pm"|"09481971640"|"true"|"Samudaya Bhavana Padilu Balehole, Chikmangalure Kadur, Karnataka - 577179"|"13.266693000"|"75.416263000"
"1030"|"A.A. Group"|"Sharada Kids Convent Shivane (RS)"|"Chikmangalure Kadur"|"Karnataka"|"577549"|"Sun 1.30 pm"|"07760101138"|"true"|"Sharada Kids Convent Shivane (RS), Chikmangalure Kadur, Karnataka - 577549"|"15.317277000"|"75.713888000"
"1031"|"A.A. Group"|"Thengina Mane Higher Primary School"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Tue 6.00 pm"|"09483129290"|"true"|"Thengina Mane Higher Primary School, Chikmangalure Kadur, Karnataka - 577548"|"14.495319000"|"75.713895500"
"1032"|"A.A. Group"|"Vidhya Bharathi Primary School, Opp. JCBM"|"Chikmangalure Kadur"|"Karnataka"|"577548"|"Mon 4.30 pm"|"09483224772"|"true"|"Vidhya Bharathi Primary School, Opp. JCBM, Chikmangalure Kadur, Karnataka - 577548"|"15.317284700"|"75.713895600"
"1033"|"Balehonnur Group"|"Balehonnur Samudaya Bhavana"|"Balehonnur"|"Karnataka"|"577112"|"Thu 6.00 pm"|"09448835973"|"true"|"Balehonnur, Karnataka 577112, India"|"13.349006800"|"75.465059500"
"1034"|"Bannur Group"|"Bannuru Higher Primary School,"|"Banur"|"Karnataka"|"577112"|"Wed 6.00 pm"|"09448835973"|"true"|"Bannuru Higher Primary School, , Banur, Karnataka - 577112"|"14.206287000"|"75.285821000"
"1035"|"Bennegudde Group"|"Bennegudde Higher Primary School, Shrinegeri"|"Chikmangalure Kadur"|"Karnataka"|"577139"|"Fri 6.00 pm"|"09480958470"|"true"|"Bennegudde Higher Primary School, Shrinegeri, Chikmangalure Kadur, Karnataka - 577139"|"13.567301000"|"74.703918000"
"1036"|"Bennegudde Group"|"Employees Auditoriam, Hosadurga"|"Chikmangalure"|"Karnataka"|"577527"|"Fri 6.00 pm"|""|"true"|"Employees Auditoriam, Hosadurga, Chikmangalure , Karnataka - 577527"|"13.798526000"|"76.285057000"
"1037"|"Jaypura Group"|"Jaypura Higher Primary School, Jaypura"|"Chikmangalure Kadur"|"Karnataka"|"577123"|"Sun 5.00 pm"|"09428670793"|"true"|"Jaypura Higher Primary School, Jaypura, Chikmangalure Kadur, Karnataka - 577123"|"13.401994000"|"75.372552000"
"1038"|"Koppa Group"|"Nachiketh School, Upper Town Koppa"|"Chikmangalure Kadur"|"Karnataka"|"577126"|"Sun 11.00 am"|"09480139980"|"true"|"Nachiketh School, Upper Town Koppa, Chikmangalure Kadur, Karnataka - 577126"|"13.528865000"|"75.363080000"
"1039"|"Magundi Group"|"Magundi Higher Primary School, Magundi"|"Magundi"|"Karnataka"|"577160"|"Sun 11.00 am"|""|"true"|"Magundi Higher Primary School, Magundi, Magundi, Karnataka - 577160"|"13.274052000"|"75.482535000"
"1040"|"Moodigere Group"|"Moodigere Chaitharamima School,"|"Moodigere"|"Karnataka"|"577132"|"Sun 4.00 pm"|"09538952757"|"true"|"NH234, Mudigere Rural, Karnataka 577132, India"|"13.115205000"|"75.630832900"
"1041"|"God's Grace Group."|"Adivasi School, Thotta Moola"|"Gudalur"|"Tamil Nadu"|"643212"|"Sun 6.30 pm"|""|"true"|"GUDALUR ,The Nilgiris District, Tamil Nadu 643212, India"|"11.502146600"|"76.498966800"
"1042"|"Serenity Group."|"CSI Church, Meeting Hall, Devarshola"|"Gudalur"|"Tamil Nadu"|"643225"|"Wed 6.30 pm"|"09448093625"|"true"|"CSI Church, Meeting Hall, Devarshola, Gudalur, Tamil Nadu - 643225"|"11.152778000"|"76.926389000"
"1043"|"Bright Group."|"St. Thomas English High School,"|"Gudalur"|"Tamil Nadu"|"643212"|"Thu 6.30 pm"|"09442349719"|"true"|"P.O. Box No. 18, Court Road, NH 67, Gudalur, Tamil Nadu 643212, India"|"11.503076100"|"76.490593000"
"1044"|"Phoenix Group."|"Puspagiri Hospital"|"Gudalur"|"Tamil Nadu"|"643212"|"Thu 6.30 pm"|"09486418770"|"true"|"Gudalur, Tamil Nadu 643212, India"|"11.505846300"|"76.487406500"
"1045"|"Surrender Group."|"Opp. Pusphagiri Hospital,"|"Gudalur"|"Tamil Nadu"|"643212"|"Mon 6.30 pm"|"09751550742"|"true"|"Gudalur, Tamil Nadu 643212, India"|"11.505846300"|"76.487406500"
"1046"|"Sober Group."|"A Mala Hospital, Pattavayal"|"Gudalur"|"Tamil Nadu"|"-"|"Wed 2.00 pm, Sat 2.00 pm"|""|"true"|"Munnanad, Tamil Nadu 643240, India"|"11.575655400"|"76.363149800"
"1047"|"Liberty Group."|"G.T.M.O. Hosptial Hall, GTMO Hospital Road,"|"Gudalur"|"Tamil Nadu"|"643212"|"Wed 6.30 pm"|"09159626771"|"true"|"G.T.M.O. Hosptial Hall, GTMO Hospital Road,, Gudalur, Tamil Nadu - 643212"|"11.151008000"|"76.935498000"
"1048"|"Success Group."|"Success Tution Centre, R.G.Puram"|"Gudalur"|"Tamil Nadu"|"643211"|"Fri 6.30 pm"|"09443061122"|"true"|"Success Tution Centre, R.G.Puram, Gudalur, Tamil Nadu - 643211"|"11.502217700"|"76.496473000"
"1049"|"Udhayam Group."|"Aero Maths Center, Near Vinayagar Temple"|"Gudalur"|"Tamil Nadu"|"643212"|"Sun 8.30 am"|"09486320836"|"true"|"Aero Maths Center, Near Vinayagar Temple, Gudalur, Tamil Nadu - 643212"|"11.506275400"|"76.496473000"
"1050"|"Freedom Group."|"Morning Star Matric School"|"Gudalur"|"Tamil Nadu"|"643212"|"Sat 6.30 pm (Tamil)"|"09486670545"|"true"|"Gudalur, Tamil Nadu 643211, India"|"11.507460300"|"76.487911100"
"1051"|"Kasavavad Group."|"St. Thomas English High School"|"Gudalur"|"Tamil Nadu"|"643212"|"Tue 6.30 pm (Tamil - Malayalam)"|"09486937533"|"true"|"P.O. Box No. 18, Court Road, NH 67, Gudalur, Tamil Nadu 643212, India"|"11.503076100"|"76.490593000"
